Filename,heightWithWidth,squarePercent,Hsyn,Wsyn,syn,matchVar,blurNumber,isClear
#lulongfei_L_&INN_@32_EYESQUARE2_58.bmp,1.533333333,0.716145833,0.02173913,0.066666667,0.088405797,107.8555556,21,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400647228_2592x1944.bmp,1.642857143,0.752777778,0,0.071428571,0.071428571,107.8255814,76,1
#lulongfei_R_&INN_@32_EYESQUARE2_41.bmp,1.533333333,0.723958333,0,0.066666667,0.066666667,107.8111111,87,1
#Test_L_&INN_@30_PHONE_TYPE_1325376260725_2592x1944.bmp,5.8,0.816666667,0.103448276,0.2,0.303448276,107.7894737,15,-1
131_#Test_$_&INN_@30_PHONE_TYPE_1325376260725_2592x1944.bmp,5.8,0.816666667,0.103448276,0.2,0.303448276,107.7894737,15,-1
889_#test_20170512_145745402.jpg,4.142857143,0.716666667,0.446247465,0.071428571,0.517676036,107.7714286,81,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400645556_2592x1944.bmp,1.642857143,0.755555556,0.02173913,0.071428571,0.093167702,107.6705882,73,1
#lulongfei_L_&INN_@32_EYESQUARE2_18.bmp,1.466666667,0.747282609,0.022727273,0.066666667,0.089393939,107.6428571,25,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400645959_2592x1944.bmp,1.642857143,0.758333333,0.043478261,0.107142857,0.150621118,107.6395349,79,1
#lulongfei_L_&INN_@32_EYESQUARE2_19.bmp,1.533333333,0.723958333,0.043478261,0.1,0.143478261,107.5888889,112,1
812_#test_20170512_145740891.jpg,5.166666667,0.535714286,0.161290323,0.166666667,0.327956989,107.5882353,123,-1
#Test_R_&INN_@30_PHONE_TYPE_1325376317005_2592x1944.bmp,3.222222222,0.54,0.465517241,0.555555556,1.021072797,107.5697674,56,-1
406_#Test_$_&INN_@30_PHONE_TYPE_1325376317005_2592x1944.bmp,3.222222222,0.54,0.465517241,0.555555556,1.021072797,107.5697674,56,-1
#Test_R_&INN_@30_PHONE_TYPE_1325376252149_2592x1944.bmp,4.142857143,0.575,0.74137931,0.571428571,1.312807882,107.55,54,-1
85_#Test_$_&INN_@30_PHONE_TYPE_1325376252149_2592x1944.bmp,4.142857143,0.575,0.74137931,0.571428571,1.312807882,107.55,54,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376265735_2592x1944.bmp,2.25,0.527472527,0.583068783,0.708333333,1.291402116,107.3888889,35,-1
157_#Test_$_&INN_@30_PHONE_TYPE_1325376265735_2592x1944.bmp,2.25,0.527472527,0.583068783,0.708333333,1.291402116,107.3888889,35,-1
632_#test_20170512_145603930.jpg,5.8,0.783333333,0.017241379,0.2,0.217241379,107.2962963,97,-1
#lulongfei_L_&INN_@30_EYESQUARE2_49.bmp,1.5,0.654117647,0.020833333,0,0.020833333,107.1372549,29,1
#lulongfei_L_&INN_@32_EYESQUARE2_23.bmp,1.466666667,0.755434783,0.045454545,0.066666667,0.112121212,107.0909091,20,1
#lulongfei_L_&INN_@32_EYESQUARE2_22.bmp,1.4375,0.676470588,0.02173913,0.0625,0.08423913,107.0333333,26,1
#lulongfei_L_&INN_@32_EYESQUARE2_6.bmp,1.533333333,0.705729167,0.043478261,0.1,0.143478261,106.8777778,78,1
925_#test_20170512_145747338.jpg,4,0.655172414,0.75,0.357142857,1.107142857,106.8604651,69,-1
#lulongfei_R_&INN_@32_EYESQUARE2_51.bmp,1.533333333,0.71875,0.043478261,0.033333333,0.076811594,106.8555556,86,1
#lulongfei_L_&INN_@32_EYESQUARE2_7.bmp,1.533333333,0.7109375,0.02173913,0.1,0.12173913,106.8555556,54,1
#lulongfei_R_&INN_@32_EYESQUARE2_53.bmp,1.533333333,0.716145833,0.02173913,0.033333333,0.055072464,106.8478261,77,1
#lulongfei_L_&INN_@32_EYESQUARE2_10.bmp,1.375,0.716112532,0.045454545,0.03125,0.076704545,106.7,54,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391066485_2592x1944.bmp,1.642857143,0.747222222,0,0.035714286,0.035714286,106.6860465,47,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391066140_2592x1944.bmp,1.642857143,0.744444444,0,0.035714286,0.035714286,106.5465116,33,1
#lulongfei_L_&INN_@32_EYESQUARE2_21.bmp,1.466666667,0.75,0,0.066666667,0.066666667,106.4772727,32,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400643841_2592x1944.bmp,1.642857143,0.75,0.02173913,0.107142857,0.128881988,106.4597701,62,1
665_#test_20170512_145606458.jpg,4.833333333,0.723809524,0.137931034,0.166666667,0.304597701,106.45,88,-1
667_#test_20170512_145606730.jpg,3.857142857,0.794642857,0.074074074,0.142857143,0.216931217,106.3205128,92,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400649028_2592x1944.bmp,1.769230769,0.788690476,0.201086957,0.038461538,0.239548495,106.2117647,31,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400641253_2592x1944.bmp,1.769230769,0.782738095,0.130434783,0.076923077,0.20735786,106.1904762,18,1
#lulongfei_R_&INN_@32_EYESQUARE2_37.bmp,1.533333333,0.708333333,0.02173913,0,0.02173913,106.0217391,80,1
725_#test_20170512_145735498.jpg,5.8,0.755555556,0.034482759,0.1,0.134482759,106,44,-1
#lulongfei_R_&INN_@30_EYESQUARE2_43.bmp,1.5,0.654117647,0.020833333,0,0.020833333,105.7830189,62,1
787_#test_20170512_145739290.jpg,3.857142857,0.808035714,0.37037037,0.285714286,0.656084656,105.7105263,126,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376283546_2592x1944.bmp,3.375,0.75,0.410774411,0.375,0.785774411,105.7088608,43,-1
269_#Test_$_&INN_@30_PHONE_TYPE_1325376283546_2592x1944.bmp,3.375,0.75,0.410774411,0.375,0.785774411,105.7088608,43,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400648439_2592x1944.bmp,1.769230769,0.785714286,0.130434783,0.076923077,0.20735786,105.6588235,57,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391066284_2592x1944.bmp,1.642857143,0.730555556,0,0,0,105.6206897,39,1
#Test_L_&INN_@30_PHONE_TYPE_1325376271712_2592x1944.bmp,4.666666667,0.812807882,0.089285714,0.166666667,0.255952381,105.6052632,22,-1
201_#Test_$_&INN_@30_PHONE_TYPE_1325376271712_2592x1944.bmp,4.666666667,0.812807882,0.089285714,0.166666667,0.255952381,105.6052632,22,-1
926_#test_20170512_145747402.jpg,4.833333333,0.666666667,0.103448276,0.25,0.353448276,105.6025641,31,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376324513_2592x1944.bmp,2.5,0.797202797,0.14,0.2,0.34,105.4230769,519,-1
449_#Test_$_&INN_@30_PHONE_TYPE_1325376324513_2592x1944.bmp,2.5,0.797202797,0.14,0.2,0.34,105.4230769,519,-1
691_#test_20170512_145609050.jpg,4.5,0.87244898,0.203703704,0.25,0.453703704,105.2837838,79,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376257943_2592x1944.bmp,4,0.745689655,0.232142857,0.214285714,0.446428571,105.2692308,50,-1
121_#Test_$_&INN_@30_PHONE_TYPE_1325376257943_2592x1944.bmp,4,0.745689655,0.232142857,0.214285714,0.446428571,105.2692308,50,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400644173_2592x1944.bmp,1.466666667,0.733695652,0,0.033333333,0.033333333,105.1976744,67,1
891_#test_20170512_145745482.jpg,5.666666667,0.326530612,0.242214533,0.833333333,1.075547866,105.1470588,110,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376287630_2592x1944.bmp,4,0.724137931,0.232142857,0.214285714,0.446428571,105.0641026,18,-1
299_#Test_$_&INN_@30_PHONE_TYPE_1325376287630_2592x1944.bmp,4,0.724137931,0.232142857,0.214285714,0.446428571,105.0641026,18,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391172639_2592x1944.bmp,1.466666667,0.747282609,0.022727273,0.033333333,0.056060606,105.0238095,100,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391066761_2592x1944.bmp,1.642857143,0.738888889,0,0,0,104.9886364,33,1
#lulongfei_L_&INN_@30_EYESQUARE2_60.bmp,1.4375,0.681372549,0.043478261,0.0625,0.105978261,104.9411765,25,1
784_#test_20170512_145739225.jpg,3.714285714,0.893518519,0.076923077,0.571428571,0.648351648,104.9324324,61,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400648903_2592x1944.bmp,1.769230769,0.776785714,0,0.076923077,0.076923077,104.8809524,50,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400640182_2592x1944.bmp,1.642857143,0.736111111,0.02173913,0.071428571,0.093167702,104.8023256,63,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391173770_2592x1944.bmp,1.4,0.784090909,0.023809524,0.033333333,0.057142857,104.8,108,1
#zhaiboyang_L_&INN_@30_EYESQUARE2_23.bmp,1.533333333,0.703125,0,0.133333333,0.133333333,104.7472527,33,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391183931_2592x1944.bmp,1.466666667,0.736413043,0.045454545,0.033333333,0.078787879,104.695122,109,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400643702_2592x1944.bmp,1.642857143,0.733333333,0.02173913,0.071428571,0.093167702,104.6941176,62,1
798_#test_20170512_145740026.jpg,3.111111111,0.6,0.321428571,0.277777778,0.599206349,104.6463415,44,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400641513_2592x1944.bmp,1.642857143,0.738888889,0.043478261,0.107142857,0.150621118,104.5287356,52,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400644036_2592x1944.bmp,1.571428571,0.779710145,0.045454545,0.071428571,0.116883117,104.5238095,63,1
983_#test_20170512_145751002.jpg,4.833333333,0.661904762,0.034482759,0.388888889,0.423371648,104.4819277,85,-1
768_#test_20170512_145738154.jpg,3.5,0.647509579,0.196428571,0.125,0.321428571,104.4545455,88,-1
550_#test_20170512_145558473.jpg,2.777777778,0.819230769,0.1,0,0.1,104.4473684,44,-1
#hulianquan_L_&INN_@40_PHONE_TYPE_1325397860631_2592x1944.bmp,1.642857143,0.730555556,0.434782609,0.071428571,0.50621118,104.3604651,42,1
#Test_L_&INN_@30_PHONE_TYPE_1325376288867_2592x1944.bmp,4,0.719827586,0.267857143,0.214285714,0.482142857,104.2948718,44,-1
307_#Test_$_&INN_@30_PHONE_TYPE_1325376288867_2592x1944.bmp,4,0.719827586,0.267857143,0.214285714,0.482142857,104.2948718,44,-1
#Test_R_&INN_@30_PHONE_TYPE_1325376283949_2592x1944.bmp,4.666666667,0.738916256,0.446428571,0.25,0.696428571,104.2894737,55,-1
274_#Test_$_&INN_@30_PHONE_TYPE_1325376283949_2592x1944.bmp,4.666666667,0.738916256,0.446428571,0.25,0.696428571,104.2894737,55,-1
518_#test_20170512_145557002.jpg,4,0.702586207,0.357142857,0.285714286,0.642857143,104.25,47,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391173073_2592x1944.bmp,1.466666667,0.730978261,0.022727273,0.033333333,0.056060606,104.1585366,118,1
#Test_L_&INN_@30_PHONE_TYPE_1325376290190_2592x1944.bmp,5.6,0.856321839,0.035714286,0,0.035714286,104.1486486,6,-1
313_#Test_$_&INN_@30_PHONE_TYPE_1325376290190_2592x1944.bmp,5.6,0.856321839,0.035714286,0,0.035714286,104.1486486,6,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391183678_2592x1944.bmp,1.3125,0.740641711,0.023809524,0.03125,0.055059524,104.1084337,107,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400641377_2592x1944.bmp,1.769230769,0.773809524,0.166666667,0.076923077,0.243589744,104.0581395,63,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391172424_2592x1944.bmp,1.466666667,0.730978261,0.098484848,0,0.098484848,104.047619,123,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391065690_2592x1944.bmp,1.642857143,0.730555556,0,0.035714286,0.035714286,103.9204545,42,1
#zhaiboyang_L_&INN_@30_EYESQUARE2_68.bmp,1.466666667,0.72826087,0,0.066666667,0.066666667,103.9010989,2,1
#Test_L_&INN_@30_PHONE_TYPE_1325376309299_2592x1944.bmp,3.25,0.823045267,0.25,0.3125,0.5625,103.8684211,62,-1
350_#Test_$_&INN_@30_PHONE_TYPE_1325376309299_2592x1944.bmp,3.25,0.823045267,0.25,0.3125,0.5625,103.8684211,62,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400643561_2592x1944.bmp,1.692307692,0.810559006,0.113636364,0.076923077,0.190559441,103.8414634,48,1
767_#test_20170512_145737962.jpg,3.625,0.611111111,0.275862069,0.0625,0.338362069,103.8387097,81,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400641100_2592x1944.bmp,1.769230769,0.761904762,0.166007905,0.115384615,0.281392521,103.8333333,39,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391068149_2592x1944.bmp,1.642857143,0.727777778,0,0.035714286,0.035714286,103.7159091,40,1
1023_#test_20170512_145753657.jpg,31,0.8125,0.148387097,0,0.148387097,103.6849315,127,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391184800_2592x1944.bmp,1.466666667,0.725543478,0.022727273,0.1,0.122727273,103.6463415,141,1
756_#test_20170512_145737290.jpg,6.2,0.494791667,0.241935484,0.8,1.041935484,103.4938272,139,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391183014_2592x1944.bmp,1.4,0.767045455,0.119047619,0.066666667,0.185714286,103.4268293,121,1
1091_#test_20170512_145826874.jpg,3.25,0.810699588,0.192307692,0.3125,0.504807692,103.3157895,42,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400642161_2592x1944.bmp,1.642857143,0.722222222,0,0.071428571,0.071428571,103.2906977,54,1
959_#test_20170512_145749738.jpg,3.714285714,0.861111111,0.230769231,0.357142857,0.587912088,103.1756757,35,-1
#lulongfei_L_&INN_@32_EYESQUARE2_14.bmp,1.375,0.657289003,0.045454545,0.125,0.170454545,103.1609195,17,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391183420_2592x1944.bmp,1.4,0.767045455,0.047619048,0.066666667,0.114285714,103.1,109,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391172242_2592x1944.bmp,1.3125,0.729946524,0.047619048,0.03125,0.078869048,103.0238095,116,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391179679_2592x1944.bmp,1.3125,0.732620321,0.023809524,0,0.023809524,103.0238095,16,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391171960_2592x1944.bmp,1.466666667,0.730978261,0.022727273,0.033333333,0.056060606,102.9761905,105,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391068341_2592x1944.bmp,1.642857143,0.719444444,0,0,0,102.9204545,37,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400641966_2592x1944.bmp,1.571428571,0.75942029,0.022727273,0.107142857,0.12987013,102.8795181,60,1
588_#test_20170512_145601065.jpg,4.5,0.841836735,0.397119342,0.5,0.897119342,102.8157895,44,-1
#Test_L_&INN_@30_PHONE_TYPE_1325376261934_2592x1944.bmp,5.6,0.833333333,0.089285714,0.1,0.189285714,102.7972973,3,-1
139_#Test_$_&INN_@30_PHONE_TYPE_1325376261934_2592x1944.bmp,5.6,0.833333333,0.089285714,0.1,0.189285714,102.7972973,3,-1
680_#test_20170512_145608058.jpg,4.142857143,0.608333333,0.174876847,0.214285714,0.389162562,102.7926829,102,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391184407_2592x1944.bmp,1.4,0.761363636,0.023809524,0.066666667,0.09047619,102.625,119,1
908_#test_20170512_145746538.jpg,3.571428571,0.932692308,0.06,0.214285714,0.274285714,102.6111111,39,-1
#lulongfei_R_&INN_@32_EYESQUARE2_33.bmp,1.533333333,0.684895833,0.02173913,0.033333333,0.055072464,102.5268817,85,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391173512_2592x1944.bmp,1.4,0.769886364,0.023809524,0,0.023809524,102.4512195,37,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391174955_2592x1944.bmp,1.4,0.755681818,0.023809524,0.033333333,0.057142857,102.35,105,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391180546_2592x1944.bmp,1.5,0.812121212,0.103174603,0.035714286,0.138888889,102.35,22,1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400642311_2592x1944.bmp,1.571428571,0.75942029,0.215909091,0.035714286,0.251623377,102.3372093,62,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391068019_2592x1944.bmp,1.769230769,0.755952381,0.02173913,0.038461538,0.060200669,102.3255814,46,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391179911_2592x1944.bmp,1.4,0.758522727,0.047619048,0.066666667,0.114285714,102.325,111,1
#lulongfei_L_&INN_@32_EYESQUARE2_20.bmp,1.466666667,0.711956522,0.022727273,0.066666667,0.089393939,102.3181818,35,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391185004_2592x1944.bmp,1.4,0.758522727,0.047619048,0.033333333,0.080952381,102.275,169,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391175629_2592x1944.bmp,1.4,0.755681818,0.047619048,0.033333333,0.080952381,102.275,116,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391180156_2592x1944.bmp,1.4,0.758522727,0.047619048,0.033333333,0.080952381,102.25,32,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391185210_2592x1944.bmp,1.4,0.755681818,0.130952381,0.066666667,0.197619048,102.2317073,127,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391179545_2592x1944.bmp,1.4,0.758522727,0.047619048,0.033333333,0.080952381,102.225,42,1
#lulongfei_L_&INN_@30_EYESQUARE2_46.bmp,1.533333333,0.677083333,0.02173913,0.066666667,0.088405797,102.2164948,22,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391175299_2592x1944.bmp,1.4,0.755681818,0.047619048,0.066666667,0.114285714,102.15,112,1
590_#test_20170512_145601274.jpg,2.777777778,0.780769231,0.1,0.055555556,0.155555556,102.0789474,46,-1
#lulongfei_R_&INN_@40_PHONE_TYPE_1325391012675_2592x1944.bmp,1.533333333,0.6796875,0.02173913,0.033333333,0.055072464,102.0645161,33,1
#lulongfei_R_&INN_@32_EYESQUARE2_36.bmp,1.466666667,0.714673913,0.022727273,0.066666667,0.089393939,102.0454545,66,1
#Test_R_&INN_@30_PHONE_TYPE_1325376242981_2592x1944.bmp,5.4,0.910714286,0,0.1,0.1,102.0277778,64,-1
29_#Test_$_&INN_@30_PHONE_TYPE_1325376242981_2592x1944.bmp,5.4,0.910714286,0,0.1,0.1,102.0277778,64,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400646109_2592x1944.bmp,1.571428571,0.753623188,0.022727273,0.107142857,0.12987013,102,73,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391173401_2592x1944.bmp,1.4,0.764204545,0,0.033333333,0.033333333,101.9878049,101,1
#lulongfei_R_&INN_@30_EYESQUARE2_66.bmp,1.666666667,0.637019231,0,0.1,0.1,101.9545455,61,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391178491_2592x1944.bmp,1.4,0.761363636,0,0.033333333,0.033333333,101.9390244,110,1
#Test_L_&INN_@30_PHONE_TYPE_1325376321333_2592x1944.bmp,2.181818182,0.78,0.125,0.181818182,0.306818182,101.9102564,50,-1
427_#Test_$_&INN_@30_PHONE_TYPE_1325376321333_2592x1944.bmp,2.181818182,0.78,0.125,0.181818182,0.306818182,101.9102564,50,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391185401_2592x1944.bmp,1.5,0.809090909,0.171428571,0.035714286,0.207142857,101.875,140,1
#Test_L_&INN_@30_PHONE_TYPE_1325376285343_2592x1944.bmp,4,0.659482759,0.357142857,0.357142857,0.714285714,101.8333333,42,-1
281_#Test_$_&INN_@30_PHONE_TYPE_1325376285343_2592x1944.bmp,4,0.659482759,0.357142857,0.357142857,0.714285714,101.8333333,42,-1
#lulongfei_R_&INN_@32_EYESQUARE2_54.bmp,1.466666667,0.722826087,0,0,0,101.6923077,88,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391182814_2592x1944.bmp,1.3125,0.713903743,0.047619048,0.0625,0.110119048,101.6219512,114,1
656_#test_20170512_145605594.jpg,4.5,0.821428571,0.188888889,0.083333333,0.272222222,101.6025641,90,-1
520_#test_20170512_145557082.jpg,3.375,0.718253968,0,0.1875,0.1875,101.6025641,63,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391178748_2592x1944.bmp,1.4,0.752840909,0.023809524,0.066666667,0.09047619,101.525,112,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391070536_2592x1944.bmp,1.769230769,0.75,0.02173913,0.115384615,0.137123746,101.5057471,44,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391174231_2592x1944.bmp,1.571428571,0.765217391,0.098484848,0,0.098484848,101.4819277,104,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391180344_2592x1944.bmp,1.466666667,0.717391304,0.022727273,0.033333333,0.056060606,101.452381,46,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391067025_2592x1944.bmp,1.466666667,0.711956522,0.045454545,0.1,0.145454545,101.3977273,53,1
#hulianquan_L_&INN_@40_PHONE_TYPE_1325397857944_2592x1944.bmp,1.571428571,0.753623188,0.454545455,0.107142857,0.561688312,101.3764706,60,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391184601_2592x1944.bmp,1.4,0.752840909,0.023809524,0.066666667,0.09047619,101.35,114,1
#lulongfei_R_&INN_@32_EYESQUARE2_49.bmp,1.571428571,0.75942029,0,0,0,101.3258427,90,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391181684_2592x1944.bmp,1.4,0.75,0.047619048,0.033333333,0.080952381,101.3,118,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391069945_2592x1944.bmp,1.642857143,0.691666667,0.02173913,0,0.02173913,101.244186,48,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391182468_2592x1944.bmp,1.4,0.752840909,0.023809524,0.033333333,0.057142857,101.2,122,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391178344_2592x1944.bmp,1.4,0.75,0.023809524,0.033333333,0.057142857,101.125,135,1
792_#test_20170512_145739689.jpg,5.8,0.683333333,0.172413793,0.1,0.272413793,101.0659341,54,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391185693_2592x1944.bmp,1.375,0.677749361,0,0.09375,0.09375,101.0227273,111,1
#hulianquan_L_&INN_@40_PHONE_TYPE_1325397860469_2592x1944.bmp,1.692307692,0.798136646,0.216666667,0.038461538,0.255128205,100.9761905,42,1
#zhaiboyang_L_&INN_@30_EYESQUARE2_69.bmp,1.466666667,0.703804348,0.022727273,0.1,0.122727273,100.9438202,6,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391069734_2592x1944.bmp,1.642857143,0.702777778,0.043478261,0.035714286,0.079192547,100.9204545,46,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391174035_2592x1944.bmp,1.4,0.75,0.023809524,0.033333333,0.057142857,100.9,104,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391180752_2592x1944.bmp,1.4,0.744318182,0.023809524,0,0.023809524,100.875,115,1
#lulongfei_L_&INN_@32_EYESQUARE2_15.bmp,1.466666667,0.711956522,0,0.066666667,0.066666667,100.7472527,12,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391176754_2592x1944.bmp,1.5,0.803030303,0.123809524,0.071428571,0.195238095,100.7283951,105,1
#hulianquan_L_&INN_@42_PHONE_TYPE_1325398121600_2592x1944.bmp,1.615384615,0.844155844,0.181277056,0.230769231,0.412046287,100.7283951,71,1
#Test_L_&INN_@30_PHONE_TYPE_1325376243112_2592x1944.bmp,4.666666667,0.709359606,0.392857143,0.25,0.642857143,100.7105263,34,-1
30_#Test_$_&INN_@30_PHONE_TYPE_1325376243112_2592x1944.bmp,4.666666667,0.709359606,0.392857143,0.25,0.642857143,100.7105263,34,-1
#zhaiboyang_L_&INN_@30_EYESQUARE2_85.bmp,1.466666667,0.695652174,0.045454545,0.066666667,0.112121212,100.6966292,7,1
682_#test_20170512_145608186.jpg,3.714285714,0.861111111,0.173076923,0.142857143,0.315934066,100.6538462,71,-1
#zhaiboyang_L_&INN_@30_EYESQUARE2_82.bmp,1.571428571,0.747826087,0.045454545,0.071428571,0.116883117,100.6516854,-2,1
657_#test_20170512_145605866.jpg,4.5,0.81122449,0,0.166666667,0.166666667,100.6315789,81,-1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391176955_2592x1944.bmp,1.4,0.744318182,0.023809524,0.033333333,0.057142857,100.625,109,1
#zhaiboyang_L_&INN_@30_EYESQUARE2_19.bmp,1.466666667,0.701086957,0.022727273,0.066666667,0.089393939,100.5666667,2,1
#zhaiboyang_L_&INN_@30_EYESQUARE2_57.bmp,1.466666667,0.684782609,0.022727273,0.1,0.122727273,100.5617978,3,1
#lulongfei_R_&INN_@42_PHONE_TYPE_1325391067213_2592x1944.bmp,1.769230769,0.741071429,0,0,0,100.5057471,46,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391175831_2592x1944.bmp,1.3125,0.703208556,0,0,0,100.5,112,1
#lulongfei_R_&INN_@32_EYESQUARE2_59.bmp,1.466666667,0.711956522,0.022727273,0.033333333,0.056060606,100.3478261,41,1
#lulongfei_L_&INN_@48_PHONE_TYPE_1325391177201_2592x1944.bmp,1.5,0.796969697,0.150793651,0.035714286,0.186507937,100.325,115,1
#Test_L_&INN_@30_PHONE_TYPE_1325376281362_2592x1944.bmp,4.666666667,0.729064039,0.178571429,0.083333333,0.261904762,100.3157895,3,-1
255_#Test_$_&INN_@30_PHONE_TYPE_1325376281362_2592x1944.bmp,4.666666667,0.729064039,0.178571429,0.083333333,0.261904762,100.3157895,3,-1
#hulianquan_L_&INN_@40_PHONE_TYPE_1325397860736_2592x1944.bmp,1.571428571,0.733333333,0.454545455,0.071428571,0.525974026,100.3012048,55,1
834_#test_20170512_145742010.jpg,5.166666667,0.477678571,0.177419355,0.583333333,0.760752688,100.2613636,115,-1
#zhaiboyang_L_&INN_@42_PHONE_TYPE_1325400640963_2592x1944.bmp,1.692307692,0.782608696,0.022727273,0.076923077,0.09965035,100.2560976,68,1
#zhaiboyang_L_&INN_@30_EYESQUARE2_83.bmp,1.466666667,0.690217391,0.022727273,0.066666667,0.089393939,100.2333333,0,1
#Test_R_&INN_@30_PHONE_TYPE_1325376240714_2592x1944.bmp,9.333333333,0.956896552,0.035714286,0.333333333,0.369047619,100.2142857,58,-1
16_#Test_$_&INN_@30_PHONE_TYPE_1325376240714_2592x1944.bmp,9.333333333,0.956896552,0.035714286,0.333333333,0.369047619,100.2142857,58,-1
936_#test_20170512_145748266.jpg,3.125,0.824786325,0.3,0.5625,0.8625,100.0135135,44,-1
